Specific_Cell_Ontology_ID	Cell_Marker
CL:0000814	CIZ1
CL:0000038	FBXO7
CL:0000145	FBXO7
CL:0000232	FBXO7
CL:0000586	FBXO7
CL:0007011	FBXO7
CL:0000814	FBXO7
CL:0001064	FBXO7
CL:0000814	PGLS
CL:0000576	PGLS
CL:0001063	QPCT
CL:0000775	QPCT
CL:0000576	QPCT
CL:0001064	QPCT
CL:0000775	QPCT
CL:0000775	QPCT
CL:0000210	QPCT
CL:0000163	QPCT
CL:0001064	QPCT
CL:0000235	BRI3
CL:0000155	BRI3
CL:0000576	BRI3
CL:0000129	BRI3
CL:0000223	AMBN
CL:0000059	AMBN
CL:0000814	GAK
CL:0000775	GCA
CL:0000576	GCA
CL:0000235	GCA
CL:0000576	GCA
CL:0000077	GCA
CL:0000763	GCA
CL:0000067	GCA
CL:0000775	GCA
CL:0000775	GCA
CL:0000051	GCA
CL:0000192	LMOD1
CL:0000192	LMOD1
CL:0000187	LMOD1
CL:0000192	LMOD1
CL:0000192	LMOD1
CL:0000160	SPDEF
CL:0000160	SPDEF
CL:0000160	SPDEF
CL:0000160	SPDEF
CL:0000155	SPDEF
CL:0002370	SPDEF
CL:0000160	SPDEF
CL:0000160	SPDEF
CL:0000160	SPDEF
CL:0000160	SPDEF
CL:0000160	SPDEF
CL:0000160	SPDEF
CL:0000066	SPDEF
CL:0000160	SPDEF
CL:0000584	SPDEF
CL:0000160	SPDEF
CL:0000160	SPDEF
CL:0000160	SPDEF
CL:0000160	SPDEF
CL:0000160	SPDEF
CL:0000160	SPDEF
CL:0000160	SPDEF
CL:0002322	LSM4
CL:0000586	LSM4
CL:0000814	LSM4
CL:0000814	BAMBI
CL:0001064	BAMBI
CL:0000235	BAMBI
CL:0000740	TTLL1
CL:0001064	SAMM50
CL:0000814	SAMM50
CL:0000814	ATXN10
CL:0007011	ATXN10
CL:0000814	TNFAIP8
CL:0000236	TNFAIP8
CL:0000235	TNFAIP8
CL:0007011	FAM19A5
CL:0000057	FAM19A5
CL:0000650	NOCT
CL:0001064	GALE
CL:0000178	GALE
CL:0000814	ARIH1
CL:0000160	TPSG1
CL:0000097	TPSG1
CL:0011025	PRDX5
CL:0000586	PRDX5
CL:0000815	PRDX5
CL:0000584	PRDX5
CL:0000499	PRDX5
CL:0000815	PRDX5
CL:0000775	PRDX5
CL:0000066	PRDX5
CL:0011025	PRDX5
CL:0002258	PRDX5
CL:0000158	PRDX5
CL:0000064	PRDX5
CL:0000786	PRDX5
CL:0000814	PRDX5
CL:0000057	PRDX5
CL:0000586	PRDX5
CL:0000576	PRDX5
CL:0000160	BACE2
CL:0002139	BACE2
CL:0002139	BACE2
CL:0000158	BACE2
CL:0002139	BACE2
CL:0000115	BACE2
CL:0002139	BACE2
CL:0002139	BACE2
CL:0000646	BACE2
CL:0000097	BACE2
CL:0000814	TXN2
CL:0000815	TXN2
CL:0000115	TMEM184B
CL:0000814	TMEM184B
CL:0000499	B4GALNT1
CL:0000814	HECTD1
CL:0002204	POU2F3
CL:0009041	POU2F3
CL:0002204	POU2F3
CL:0000165	POU2F3
CL:0000814	NIPBL
CL:0000099	RAB26
CL:0000814	COG4
CL:0000586	GALK1
CL:0000077	METTL7A
CL:0000155	METTL7A
CL:0000127	METTL7A
CL:0000127	METTL7A
CL:0000815	METTL7A
CL:0000057	METTL7A
CL:0000127	METTL7A
CL:0000160	METTL7A
CL:0000815	METTL7A
CL:0002258	METTL7A
CL:0000158	METTL7A
CL:0000129	METTL7A
CL:0000127	METTL7A
CL:0000451	ABTB2
CL:0000814	ASF1A
CL:0000912	ASF1A
CL:0000912	ASF1A
CL:0000023	MOB4
CL:0000814	MOB4
CL:0000814	KLIP1
CL:0000542	KLIP1
CL:0000786	PARM1
CL:0000066	PARM1
CL:0000099	PARM1
CL:0000066	ARMC8
CL:0000038	DCAF12
CL:0000038	DCAF12
CL:0000232	DCAF12
CL:0000586	CATSPERZ
CL:0000163	PART1
CL:0000079	PART1
CL:0000815	DFNB31
CL:0011025	DFNB31
CL:0000815	DFNB31
CL:0011025	DFNB31
CL:0000586	ABHD14A
CL:0000051	PRKD2
CL:0000814	PRKD2
CL:0000066	PRKD2
CL:0000814	SUMF2
CL:0000814	NEPRO
CL:0000670	RPL36
CL:0000622	RPL36
CL:0000066	RPL36
CL:0000646	RPL36
CL:0000057	RPL36
CL:0000077	RPL36
CL:0000584	RPL36
CL:0000079	RPL36
CL:0000163	RPL36
CL:0000499	RPL36
CL:0000814	RPL36
CL:1000398	RPL36
CL:0000775	RPL36
CL:0000160	RPL36
CL:0000038	RPL36
CL:0000236	RPL36
CL:0000586	MPC2
CL:0000814	MPC2
CL:0000066	MPC2
CL:0000163	MPC2
CL:0000038	MPC2
CL:0000178	MPC2
CL:0000584	MPC2
CL:0000066	LETMD1
CL:0000814	LETMD1
CL:0000067	SPEF1
CL:0000814	DCAF13
CL:0000586	DCAF13
CL:0000178	GALNS
CL:0000067	GALNS
CL:0000192	CHRDL2
CL:0000129	GALNT1
CL:0007011	ABI3BP
CL:0000023	ABI3BP
CL:0000499	ABI3BP
CL:0000066	ABI3BP
CL:0000057	ABI3BP
CL:0000066	PAMR1
CL:0000057	PAMR1
CL:0000038	TRIM58
CL:0000066	TRIM58
CL:0000814	INTS7
CL:0000178	INTS7
CL:0011025	RNF19A
CL:0000814	RNF19A
CL:0011025	RNF19A
CL:0011025	RNF19A
CL:0000115	RCHY1
CL:0002079	AMBP
CL:0000622	AMBP
CL:0000182	AMBP
CL:1000398	AMBP
CL:0000160	AMBP
CL:0000051	GALNT2
CL:0011025	GALNT2
CL:0000784	GALNT2
CL:0000066	IFFO1
CL:0000814	CCDC28A
CL:0005006	FTHFSDC1
CL:0000084	FTHFSDC1
CL:0000814	ANAPC15
CL:0000586	ANAPC15
CL:0000160	GALNT3
CL:0000814	GALNT3
CL:0000160	GALNT3
CL:0001064	C1ORF43
CL:0000814	C1ORF43
CL:0000814	NDUFAF3
CL:0000038	NDUFAF3
CL:0000586	NDUFAF3
CL:0001064	NDUFAF3
CL:0000940	NCR3
CL:0000542	NCR3
CL:0000940	NCR3
CL:0000940	NCR3
CL:0000623	NCR3
CL:0001071	NCR3
CL:0001065	NCR3
CL:0001067	NCR3
CL:0000623	NCR3
CL:0000940	NCR3
CL:0000814	NCR3
CL:0000814	NELFB
CL:0000586	ATL3
CL:0000815	SGMS1
CL:0000235	SGMS1
CL:0000235	SGMS1
CL:0000623	SGMS1
CL:0000097	MRGPRX1
CL:0000115	ZNF521
CL:0000115	ZNF521
CL:0000499	ZNF521
CL:0000798	ASPM
CL:0000084	ASPM
CL:0000034	ASPM
CL:0011026	ASPM
CL:0000034	ASPM
CL:0011020	ASPM
CL:0000557	ASPM
CL:0000540	CNRIP1
CL:0000097	CNRIP1
CL:0000499	CNRIP1
CL:0000038	CNRIP1
CL:0000540	CNRIP1
CL:4028003	SOSTDC1
CL:0000038	SOSTDC1
CL:0002305	SOSTDC1
CL:0000814	BOD1L1
CL:0000209	TAS2R20
CL:0000175	GAMT
CL:0000066	GAMT
CL:0000216	GAMT
CL:0000155	GAMT
CL:0000128	GAMT
CL:0000235	IL4I1
CL:0000940	IL4I1
CL:0001065	IL4I1
CL:0000510	IL4I1
CL:0000235	IL4I1
CL:0001065	IL4I1
CL:0000814	IL4I1
CL:0000940	IL4I1
CL:0007011	CLIC4
CL:0000115	CLIC4
CL:0000138	CLIC4
CL:0000066	CLIC4
CL:0007011	CLIC4
CL:0000115	CLIC4
CL:0000192	CLIC4
CL:0000540	WWTR1
CL:0000079	WWTR1
CL:0000646	WWTR1
CL:0000115	WWTR1
CL:0000576	SAMHD1
CL:0000235	SAMHD1
CL:0000451	SAMHD1
CL:0000235	SAMHD1
CL:0007011	SAMHD1
CL:0007011	SAMHD1
CL:0000235	SAMHD1
CL:0000576	SAMHD1
CL:0000057	SAMHD1
CL:0000235	SAMHD1
CL:0007011	SAMHD1
CL:0000815	SAMHD1
CL:0007011	SAMHD1
CL:0000586	TPGS2
CL:0000814	TPGS2
CL:0000814	SIN3A
CL:0000057	C20ORF194
CL:0000841	CD113
CL:0000066	CD113
CL:0000235	ZNF385A
CL:0000646	ZNF385A
CL:0000576	ZNF385A
CL:0000066	ZNF385A
CL:0000814	KBTBD2
CL:0000814	SYF2
CL:0000163	PNKD
CL:0000746	PNKD
CL:0000192	SEC31B
CL:0000622	PNISR
CL:0000171	PNISR
CL:0000540	PNISR
CL:0000540	PNISR
CL:0000236	PNISR
CL:0000814	PNISR
CL:0000192	KANK2
CL:0000206	GAP43
CL:0000540	GAP43
CL:0000038	GAP43
CL:0000740	GAP43
CL:0000134	GAP43
CL:0000540	GAP43
CL:0000128	GAP43
CL:0000540	GAP43
CL:0000540	GAP43
CL:0000740	GAP43
CL:0000540	GAP43
CL:0000128	GAP43
CL:0011020	GAP43
CL:0000540	GAP43
CL:0000814	VIRMA
CL:0000066	VIRMA
CL:0000837	C2CD2
CL:0000540	GAPDH
CL:0000576	GAPDH
CL:0000646	GAPDH
CL:0000501	GAPDH
CL:0000057	GAPDH
CL:0000815	GAPDH
CL:0000763	GAPDH
CL:0000501	GAPDH
CL:0000584	GAPDH
CL:0011025	GAPDH
CL:0000024	GAPDH
CL:0001064	GAPDH
CL:0000175	GAPDH
CL:0000192	GAPDH
CL:0000066	GAPDH
CL:0000134	GAPDH
CL:0000814	GAPDH
CL:0000138	GAPDH
CL:0000775	GAPDH
CL:0000576	GAPDH
CL:0000066	MMACHC
CL:0000499	EGFL6
CL:0000057	EGFL6
CL:0002062	EGFL6
CL:0000912	EGFL6
CL:0000134	EGFL6
CL:0000062	EGFL6
CL:0000038	EGFL6
CL:0000545	EGFL6
CL:0002063	EGFL6
CL:0000814	TIPARP
CL:0000066	TIPARP
CL:0000646	TIPARP
CL:0000097	TIPARP
CL:0000057	TIPARP
CL:0000771	TIPARP
CL:0000079	TIPARP
CL:0000138	TIPARP
CL:0000771	TIPARP
CL:0000066	TIPARP
CL:0000814	NECAP1
CL:0011026	NECAP1
CL:0000814	CHMP2B
CL:0000158	CHMP2B
CL:0000067	DNAH1
CL:0000066	DNAH1
CL:0000814	NGDN
CL:0000775	KRT23
CL:0002326	KRT23
CL:0000066	KRT23
CL:0000814	KRT23
CL:0000079	KRT23
CL:0000646	KRT23
CL:0000576	KRT23
CL:0000775	KRT23
CL:0000499	SNED1
CL:0000586	HIGD1A
CL:0000746	HIGD1A
CL:0000171	HIGD1A
CL:0000160	HIGD1A
CL:0000814	HIGD1A
CL:0000784	HIGD1A
CL:0000066	HIGD1A
CL:0005010	HIGD1A
CL:0000023	REXO2
CL:0000145	REXO2
CL:0000038	REXO2
CL:0000586	REXO2
CL:0000360	IBTK
CL:0000584	AOC1
CL:0000066	AOC1
CL:0000057	AOC1
CL:0000584	AOC1
CL:0007011	RNF167
CL:0000576	RNF167
CL:0000586	RNF167
CL:0000814	RNF167
CL:0007011	MOXD1
CL:0000540	MOXD1
CL:0000236	MOXD1
CL:0000814	GORASP2
CL:0000236	TKFC
CL:0000066	TKFC
CL:0000066	TKFC
CL:0000182	TKFC
CL:0000584	TKFC
CL:0000815	SPATS2L
CL:0000077	SPATS2L
CL:0000115	SPATS2L
CL:0000815	SPATS2L
CL:0000188	SPATS2L
CL:0000586	SPATS2L
CL:0000066	ODZ4
CL:0000814	FAM32A
CL:0000127	LRIG1
CL:0000127	LRIG1
CL:0000192	LRIG1
CL:0002250	LRIG1
CL:0000034	LRIG1
CL:0000145	LRIG1
CL:0000127	LRIG1
CL:0000127	LRIG1
CL:0000067	LRIG1
CL:0000814	UPF2
CL:0000236	UPF2
CL:0000051	UPF2
CL:0000763	LRP10
CL:0000814	LRP10
CL:0011020	TMEM98
CL:0000077	TMEM98
CL:0008019	TMEM98
CL:0000077	TMEM98
CL:0000586	TMEM98
CL:0000057	TMEM98
CL:0000134	TMEM98
CL:0000066	TMEM98
CL:0002481	TMEM98
CL:0000077	TMEM98
CL:0000155	CYP4X1
CL:0000814	PLEKHG3
CL:0005006	PLEKHG3
CL:0011025	OSBPL3
CL:0011025	OSBPL3
CL:0011025	OSBPL3
CL:0000178	ATRNL1
CL:0000057	ATRNL1
CL:0000814	IPCEF1
CL:0000129	IPCEF1
CL:0000084	IPCEF1
CL:0000499	GLCE
CL:0000784	GLCE
CL:0000814	ZNF451
CL:0000814	SIPA1L1
CL:0000178	SS18L1
CL:0000236	SETBP1
CL:0000784	SETBP1
CL:0000066	MAGI3
CL:0000442	FDCSP
CL:0000079	FDCSP
CL:0000814	LTN1
CL:0000210	CNTNAP2
CL:0000540	CNTNAP2
CL:0000121	CNTNAP2
CL:0000057	FAM169A
CL:0000814	FAM169A
CL:0000057	SLITRK5
CL:0000051	SLITRK5
CL:0000814	PPP1R16B
CL:0000151	PPP1R16B
CL:0000051	PPP1R16B
CL:0000099	DNM3
CL:0000097	DNM3
CL:0000128	DNM3
CL:0000540	DNM3
CL:0000051	AUTS2
CL:0000814	AUTS2
CL:0000586	SENP6
CL:0000499	RAB11FIP5
CL:0000814	ANKRD17
CL:0000814	GIGYF2
CL:0000557	APPL1
CL:0000236	APPL1
CL:0000814	HACL1
CL:0000940	HACL1
CL:0000586	DECR2
CL:0000066	RAI14
CL:0000115	RAI14
CL:0000235	RAI14
CL:0000023	RAI14
CL:0000115	RAI14
CL:0000235	RAI14
CL:0000814	LSM14A
CL:0000586	vas
CL:0005006	RTL8A
CL:0000814	POLDIP2
CL:0000064	CFAP61
CL:0000067	CFAP61
CL:0007011	ARHGEF26
CL:0000127	ARHGEF26
CL:0000127	ARHGEF26
CL:0000127	ARHGEF26
CL:0000814	ARHGEF26
CL:0000127	ARHGEF26
CL:0002217	ARHGEF26
CL:0000121	GPSM1
CL:0000169	GPSM1
CL:0000129	ABHD12
CL:0000178	ABHD12
CL:0000814	TOR1AIP1
CL:0000127	TOR1AIP1
CL:0000586	CHTOP
CL:0000814	CHTOP
CL:0000038	EDRF1
CL:0000814	SZRD1
CL:0000814	WIPI2
CL:0000814	TANC2
CL:0000216	TANC2
CL:0000066	WSB1
CL:0000066	WSB1
CL:0000815	WSB1
CL:0000576	WSB1
CL:0000160	WSB1
CL:0000235	WSB1
CL:0000057	WSB1
CL:0000814	WSB1
CL:0007011	WSB1
CL:0000815	WSB1
CL:0000622	WSB1
CL:0000138	WSB1
CL:0000084	ARH
CL:0000352	ARH
CL:0000814	PRPF31
CL:0000814	EPC2
CL:0000814	TCTN3
CL:0000814	FGFR1OP2
CL:0002167	KIF1BP
CL:0000644	KIF1BP
CL:0000814	TRPC4AP
CL:0000542	SERBP1
CL:0000622	SERBP1
CL:0000360	SERBP1
CL:0000814	SERBP1
CL:0000646	SERBP1
CL:0000066	TES
CL:0000814	TES
CL:0000814	ZBTB20
CL:0000501	ZBTB20
CL:0000129	ZBTB20
CL:0000216	ZBTB20
CL:0000066	TTLL3
CL:0002167	TTLL3
CL:0000164	TTLL3
CL:0002167	TRAF3IP1
CL:0000542	PHF19
CL:0000814	PHF19
CL:0000233	LRRC32
CL:0000499	LRRC32
CL:0000084	LRRC32
CL:0000115	LRRC32
CL:0000815	LRRC32
CL:0000233	LRRC32
CL:0000815	LRRC32
CL:0000233	LRRC32
CL:0000815	LRRC32
CL:0000067	RIBC2
CL:0000814	NOC2L
CL:0000814	RSL1D1
CL:0000178	RSL1D1
CL:0000066	RSL1D1
CL:0001064	RSL1D1
CL:0000814	GIMAP2
CL:0000084	GIMAP2
CL:0000646	GAPDHP1
CL:0000066	MTG2
CL:0000067	RGS22
CL:0000786	GARS
CL:0000814	TIPRL
CL:0000763	C14ORF109
CL:0000814	GART
CL:0000586	FBXW2
CL:0000814	FBXW2
CL:0011025	PTPN22
CL:0000738	PTPN22
CL:0000815	PTPN22
CL:0000084	PTPN22
CL:0000814	PTPN22
CL:0000084	PTPN22
CL:0000646	AMD1
CL:0000163	AMD1
CL:0000115	AMD1
CL:0000066	AMD1
CL:0002258	AMD1
CL:0000499	AMD1
CL:0000138	AMD1
CL:0000192	AMD1
CL:0000650	GAS2
CL:0000067	SPAG8
CL:0011025	SPAG8
CL:0000814	PITPNC1
CL:0000129	GAS6
CL:0000784	GAS6
CL:0000178	GAS6
CL:0000216	GAS6
CL:0000067	GAS8
CL:0000814	FBXL3
CL:0000814	ARL5A
CL:0000127	PHGDH
CL:0000216	PHGDH
CL:0011020	PHGDH
CL:0000236	PHGDH
CL:0000077	PHGDH
CL:0000236	STAP1
CL:0000236	STAP1
CL:0000236	STAP1
CL:0000788	STAP1
CL:0000236	STAP1
CL:0005006	STAP1
CL:0000236	STAP1
CL:0005006	STAP1
CL:0000814	STAP1
CL:0000787	STAP1
CL:0005006	STAP1
CL:0000814	B3GAT3
CL:0000556	GATA1
CL:0000038	GATA1
CL:0000765	GATA1
CL:0000066	GATA1
CL:0000038	GATA1
CL:0000232	GATA1
CL:0000764	GATA1
CL:0000038	GATA1
CL:0000216	GATA1
CL:0000097	TIAM2
CL:0002627	FBXO2
CL:0000066	FBXO2
CL:0002627	FBXO2
CL:0000576	FBXL5
CL:0000097	GATA244
CL:0000235	GATA244
CL:0000097	GATA244
CL:0000037	GATA244
CL:0011026	GATA244
CL:0000097	GATA244
CL:0002248	GATA244
CL:0000097	GATA244
CL:0000037	GATA244
CL:0008001	GATA244
CL:0000038	GATA244
CL:0000097	GATA244
CL:0000115	GATA244
CL:0000066	GATA244
CL:0000556	GATA244
CL:0000097	GATA244
CL:0011026	GATA244
CL:0000767	GATA244
CL:0000047	GATA244
CL:0000066	GATA244
CL:0000165	GATA244
CL:0000037	GATA244
CL:0000097	GATA244
CL:0000099	GATA244
CL:0000037	GATA244
CL:0000553	GATA244
CL:0000097	GATA244
CL:0002217	GATA244
CL:0002305	KLHL3
CL:0000115	KLHL3
CL:0000912	GATA3
CL:0001065	GATA3
CL:0002195	GATA3
CL:0001069	GATA3
CL:0000912	GATA3
CL:0000084	GATA3
CL:0000546	GATA3
CL:0002217	GATA3
CL:0005009	GATA3
CL:1001225	GATA3
CL:0001069	GATA3
CL:0002061	GATA3
CL:0000650	GATA3
CL:0000814	GATA3
CL:0000546	GATA3
CL:0000546	GATA3
CL:0001069	GATA3
CL:0000546	GATA3
CL:0000546	GATA3
CL:0011025	GATA3
CL:0000815	GATA3
CL:0000499	GATA3
CL:0000066	GATA3
CL:0000034	GATA3
CL:0000066	GATA3
CL:0001065	GATA3
CL:0000051	GATA3
CL:0000814	GATA3
CL:0000815	GATA3
CL:0002061	GATA3
CL:0000037	GATA3
CL:0001069	GATA3
CL:0000786	KCNG2
CL:0000775	CLEC4E
CL:0000763	CLEC4E
CL:0001054	CLEC4E
CL:0000077	CLEC4E
CL:0000775	CLEC4E
CL:0001054	CLEC4E
CL:0000576	CLEC4E
CL:0000775	CLEC4E
CL:0000775	CLEC4E
CL:0000576	CLEC4E
CL:0000235	CLEC4E
CL:0000091	CLEC4E
CL:0001054	CLEC4E
CL:0000586	CABYR
CL:0000451	BLOC1S6
CL:0000746	GATA4
CL:0000584	GATA4
CL:0000145	GATA4
CL:0000178	GATA4
CL:0000223	GATA4
CL:0000223	GATA4
CL:0000216	GATA4
CL:0000216	GATA4
CL:0000187	GATA4
CL:0000710	GATA4
CL:0000746	GATA4
CL:0000066	GATA4
CL:1000398	GATA4
CL:0000177	GATA4
CL:0000066	FBXO25
CL:0000814	FBXO25
CL:0000814	TSPAN17
CL:0000360	FBXO22
CL:0000814	FBXO22
CL:0000115	SLC13A4
CL:0000051	SLC13A4
CL:0000586	FBXO9
CL:0000767	FBXO9
CL:0000814	FBXO9
CL:0000499	FBXO8
CL:0000814	FBXO6
CL:0000066	FBXO6
CL:0000542	FBXO5
CL:0011020	FBXO5
CL:0000814	FBXO4
CL:0000066	FBXO4
CL:0000236	FBXO3
CL:0000814	FBXO3
CL:0000145	HIBCH
CL:0000814	TINF2
CL:0007011	TINF2
CL:0000540	SACS
CL:0000164	SACS
CL:0000129	GATM
CL:0000127	GATM
CL:0000510	GATM
CL:0000501	GATM
CL:0007011	GATM
CL:0000235	GATM
CL:0000235	GATM
CL:0000127	GATM
CL:0000622	GATM
CL:0000216	GATM
CL:0000066	GATM
CL:0000057	GATM
CL:0002453	GATM
CL:0000163	ARFGAP3
CL:0000814	ARFGAP3
CL:0000187	ANKRD2
CL:0000586	AK5
CL:0000814	AK5
CL:0000171	GBA
CL:0000171	GBA
CL:0000233	GBA
CL:0000171	GBA
CL:0002167	MYCBP
CL:0000064	MYCBP
CL:0000814	SERGEF
CL:0000173	EHF
CL:0000584	EHF
CL:0000173	EHF
CL:0000066	EHF
CL:0000158	EHF
CL:0000682	EHF
CL:0000173	EHF
CL:0000173	EHF
CL:0005006	GBAS
CL:0000746	GBAS
CL:0001064	GAPDHS
CL:0000586	GAPDHS
CL:0000077	HSPB8
CL:0000127	HSPB8
CL:0000192	HSPB8
CL:0000066	HSPB8
CL:0000057	HSPB8
CL:0000127	HSPB8
CL:0000057	HSPB8
CL:0000127	HSPB8
CL:0000499	HSPB8
CL:0000622	GNL3
CL:0000037	GNL3
CL:0011026	GNL3
CL:0000034	GNL3
CL:0000047	GNL3
CL:0000814	GNL3
CL:0000510	GNL3
CL:0000134	GNL3
CL:0000034	GNL3
CL:0001064	FAM162A
CL:0000746	FAM162A
CL:0000138	FAM162A
CL:0000163	FAM162A
CL:0005010	FAM162A
CL:0000814	FAM162A
CL:0000057	FAM162A
CL:0000077	FAM162A
CL:0000066	FAM162A
CL:0000646	FAM162A
CL:0000171	GC
CL:0000182	GC
CL:0000171	GC
CL:0002306	GC
CL:0000233	GC
CL:0000160	GC
CL:1000398	GC
CL:0000163	GC
CL:0000171	GC
CL:0000171	GC
CL:0000171	GC
CL:0000502	GC
CL:0000814	GCDH
CL:0002306	GCDH
CL:0000171	GCG
CL:0000171	GCG
CL:0000171	GCG
CL:0000171	GCG
CL:0000163	GCG
CL:0000034	GCG
CL:0000164	GCG
CL:0000171	GCG
CL:0000038	GCG
CL:0000171	GCG
CL:0000171	GCG
CL:0000171	GCG
CL:0000171	GCG
CL:0000171	GCG
CL:0000171	GCG
CL:0000066	GCG
CL:0000171	GCG
CL:0000171	GCG
CL:0000499	GCG
CL:0000169	GCGR
CL:0000814	GCH1
CL:0000814	GCHFR
CL:0000235	GCHFR
CL:0000584	GCHFR
CL:0000182	GCK
CL:0000223	GCKR
CL:0000099	LHX6
CL:0000099	LHX6
CL:0000099	LHX6
CL:0000775	BLOC1S1
CL:0000216	BLOC1S1
CL:0000586	BLOC1S1
CL:0000235	BLOC1S1
CL:0000814	BLOC1S1
CL:0000586	BLOC1S1
CL:0000066	BLOC1S1
CL:0000540	SEZ6L2
CL:0000155	SEZ6L2
CL:0000163	SEZ6L2
CL:0000163	SEZ6L2
CL:0000057	SEZ6L2
CL:0000235	NUPR1
CL:0000622	NUPR1
CL:0000576	NUPR1
CL:0000501	NUPR1
CL:0000066	NUPR1
CL:0000235	NUPR1
CL:0002258	NUPR1
CL:0000057	NUPR1
CL:0000235	NUPR1
CL:0000163	NUPR1
CL:0000499	NUPR1
CL:0000192	NUPR1
CL:0002322	PPP1R14B
CL:0000784	PPP1R14B
CL:0002204	PPP1R14B
CL:0000784	PPP1R14B
CL:0000165	PPP1R14B
CL:0000066	KAT2A
CL:0000034	KAT2A
CL:0000034	KAT2A
CL:0002322	NR6A1
CL:0000047	NR6A1
CL:0000586	NR6A1
CL:0000216	NR6A1
CL:0000047	NR6A1
CL:0000020	NR6A1
CL:0000034	NR6A1
CL:0000815	GCNT1
CL:0011025	GCNT1
CL:0000815	GCNT1
CL:0000557	GCNT1
CL:0000740	NARF
CL:0000586	NARF
CL:0000814	NARF
CL:0000038	NARF
CL:0000160	SLC17A5
CL:0000594	HEYL
CL:0002217	MYOF
CL:0007011	GCNT2
CL:0000814	CHIC2
CL:0000586	CHIC2
CL:0000814	INTS6
CL:0002481	INTS6
CL:0000067	TIMM10B
CL:0002322	TIMM13
CL:0000584	TIMM13
CL:0000178	TIMM13
CL:0000814	TIMM13
CL:0000038	TIMM10
CL:0000814	TIMM10
CL:0000573	OPN1MW
CL:0000236	TIMM9
CL:0000540	TIMM8B
CL:0000814	TIMM8B
CL:0000038	TIMM8B
CL:0000586	TIMM8B
CL:0000650	LATS2
CL:0000775	TM4-B
CL:0001064	GCSH
CL:0001064	AATF
CL:0000814	AATF
CL:0000173	AATF
CL:0000099	RGS17
CL:0000540	RGS17
CL:0002167	PCOLCE2
CL:0000115	PCOLCE2
CL:0000077	PCOLCE2
CL:0000057	PCOLCE2
CL:0000235	PCOLCE2
CL:0000235	PCOLCE2
CL:0000814	OSTF1
CL:0000235	OSTF1
CL:0000129	OSTF1
CL:0000171	BSCL2
CL:0000064	BSCL2
CL:0000136	BSCL2
CL:0000169	GREM1
CL:0000432	GREM1
CL:0000499	GREM1
CL:0000192	GREM1
CL:0000057	GREM1
CL:0000066	CKAP2
CL:0000815	CKAP2
CL:0011020	CKAP2
CL:0000187	MSTN
CL:0000188	MSTN
CL:0000594	MSTN
CL:0000586	VCX
CL:0000025	GDF9
CL:0000586	GDF9
CL:0000586	GDF9
CL:0000586	GDF9
CL:0000586	GDF9
CL:0000644	GDF10
CL:0000057	GDF10
CL:0000499	GDF10
CL:0000136	GDF10
CL:0000127	GDI1
CL:0000814	GDI1
CL:0000540	GDI1
CL:0000502	GDI1
CL:0000586	GDI1
CL:0000814	GDI2
CL:0000064	SEC14L3
CL:0002368	SEC14L3
CL:0002062	SEC14L3
CL:0000064	BRD3OS
CL:0000160	BEST4
CL:0000066	BEST4
CL:0000584	BEST4
CL:0000066	BEST4
CL:0000066	MDGA1
CL:0001064	MAGEA2B
CL:0000576	RGL4
CL:0000051	RGL4
CL:0000775	RGL4
CL:0000814	RGL4
CL:0011012	GDNF
CL:0000216	GDNF
CL:0000814	NAP1L5
CL:0002410	GEM
CL:0000623	GEM
CL:0000499	GEM
CL:0000192	GEM
CL:0000084	GEM
CL:0000138	GEM
CL:0000623	GEM
CL:0000623	GEM
CL:0000057	GEM
CL:0005010	ADGRF1
CL:0000121	GFAP
CL:0000127	GFAP
CL:0000127	GFAP
CL:0000127	GFAP
CL:0000127	GFAP
CL:0000125	GFAP
CL:0000127	GFAP
CL:0000127	GFAP
CL:0000127	GFAP
CL:0000127	GFAP
CL:0000681	GFAP
CL:0000127	GFAP
CL:0000047	GFAP
CL:0000632	GFAP
CL:0000645	GFAP
CL:0000127	GFAP
CL:0000125	GFAP
CL:0000127	GFAP
CL:0011020	GFAP
CL:0001063	GFAP
CL:0000127	GFAP
CL:0000066	GFAP
CL:0000125	GFAP
CL:0000127	GFAP
CL:0002627	GFAP
CL:0000127	GFAP
CL:0000115	GFAP
CL:0000681	GFAP
CL:0000636	GFAP
CL:0000681	GFAP
CL:0000127	GFAP
CL:0000065	GFAP
CL:0000127	GFAP
CL:0000540	GFAP
CL:0000632	GFAP
CL:0000037	GFAP
CL:0000636	GFAP
CL:0000127	GFAP
CL:0000681	GFAP
CL:0000125	GFAP
CL:0000125	GFAP
CL:0000127	GFAP
CL:0000127	GFAP
CL:0000644	GFAP
CL:0000127	GFAP
CL:0000127	GFAP
CL:0000127	GFAP
CL:0000127	GFAP
CL:0000125	GFAP
CL:0000127	GFAP
CL:0000127	GFAP
CL:0000127	GFAP
CL:0000127	GFAP
CL:0000186	GFAP
CL:0000681	GFAP
CL:0000127	GFAP
CL:0000814	ATP5MGL
CL:0000814	GFER
CL:0000064	GFI1
CL:0000814	GFI1
CL:0000037	GFI1
CL:0000037	GFI1
CL:0000037	GFI1
CL:0001069	GFI1
CL:0000242	GFI1
CL:0000160	GFPT1
CL:0000584	GFPT1
CL:0007011	GFRA1
CL:0000020	GFRA1
CL:0000066	GFRA1
